Date,CRSP Market Cap,Communications,Materials,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrial,Technology,Real Estate,Utilities,BioTech,Defense,Semiconductor,Home Construction
2000-01-04,-0.0384,,,,,,,,-0.00962733421243922,-0.018823322372593654,-0.027627189675733854,-0.05073285711816822,-0.02815927083927372,-0.030164595481329992,-0.022691531592578307,-0.030083134602387096
2000-01-07,0.0322,,,,,,,,-0.0005689543177741507,0.010686104823748321,0.03810053370305755,0.017456399472181916,0.0633947804114352,0.008601212720494855,0.012208363253013221,0.04710910507684507
2000-01-24,-0.0272,,,,,,,,-0.026399380820295693,-0.03544524150334749,-0.028681754646443625,-0.032633844586537175,-0.02880087508704865,-0.013453356592886268,-0.02984372461388174,-0.0373176150495782
2000-01-28,-0.0267,,,,,,,,-0.017016103772605984,-0.011574155102234918,-0.026478740000746903,-0.035714093075922215,-0.008152283245808523,-0.005293911893548886,-0.020243393390571462,-0.039466353510240526
2000-02-18,-0.03,,,,,,,,-0.03061916358199801,-0.029176062297163408,-0.021919480118296253,-0.0337844770815412,-0.011610859270993035,-0.036747282792784386,-0.02747830946351748,-0.014778590030549932
2000-03-07,-0.0267,,,,,,,,-0.03206097466195157,0.06900616382132219,-0.03990509372338835,-0.02751796077765345,-0.053712935365598846,-0.011641715377696094,-0.018363535512089246,-0.027881227932904373
2000-03-16,0.0473,,,,,,,,0.058738687104110454,0.0430841009078089,0.05413447107960967,0.03482606423398371,0.042945349438409997,0.03902472886984598,0.051627152518363584,0.07363380836077527
2000-04-14,-0.0594,,,,,,,,-0.054830216539800136,-0.021459077645196722,-0.06560856530775971,-0.052348360448246534,-0.04921342652730998,-0.03651226917884509,-0.060381478646430065,-0.07913663037338292
2000-04-17,0.0326,,,,,,,,0.001381269470940305,-0.024123421836138692,0.024348732223098635,0.05429296320757393,0.02875591807088851,-0.015272118022184644,0.008455356967527639,0.0011158285107613075
2000-04-18,0.0286,,,,,,,,-0.018620780456143127,0.0050564559994572544,0.003869827668105952,0.056885925794377235,0.006289351348878869,0.002872277483141117,0.027389210160848165,0.021181830423543158
2000-04-25,0.0342,,,,,,,,0.0013859208476680873,0.0016203850896034933,0.05217405888650073,0.057927113662024965,-0.004678851874280965,0.029735587666186225,0.025174531962313784,0.017989316611507933
2000-05-30,0.0324,,,,-0.21339084378683437,,0.030133651959121988,,0.010885949106355763,0.01416282289966131,0.017915132713156368,0.0649003377582198,-0.005783914672960466,0.007238553476468068,0.041249511687666995,0.007729028879913891
2000-10-12,-0.0265,,,,-0.050433756983851996,-0.015818150212632776,-0.02697349839028218,,-0.018025123615551975,0.015256565575798575,-0.022774995690059807,-0.034639227594395194,0.006153441643075075,-0.013834090457454762,-0.03349803551210817,-0.06981371428025862
2000-10-13,0.0345,,,,0.04398329779526411,0.002096802441371892,0.03583514782110009,,-0.02272768695208416,-0.038251294863612006,0.030894424524888553,0.08424375852460764,-0.012232267100046657,0.015030190575592517,0.018749958569843184,0.020729240218673173
2000-10-19,0.0349,,,,0.03805676887341525,0.007817612080853076,0.030789451591306305,,-0.0017856355426405512,0.004842496270552443,0.01737274330177474,0.08886316981370701,-0.01817089380529835,-0.004882655031078653,0.011655240223429342,0.040972086208853176
2000-12-05,0.0396,,,,0.05317888600937293,0.0,0.020148514689361186,,0.007451451509074225,-0.020895851059072212,0.03646356368004344,0.09464275937891409,-0.007883190701760356,0.006463662913304802,0.026026937303705422,0.02383947489606797
2000-12-20,-0.0312,,,,-0.024938140520941232,-0.0070932624967374736,-0.056123641096516685,,-0.03757685437032643,-0.029511314612885697,-0.03302331571910844,-0.07481059532980183,0.002261022635180465,-0.009232293405376346,-0.04535163104896878,-0.011889039334894935
2001-01-02,-0.0284,,,,-0.02801682001159078,-0.0085583057546742,0.008051503977743568,,-0.019693877265256954,0.002353651230548426,-0.04450090280248453,-0.05788413696724315,-0.013129021389587714,-0.015066257277508655,-0.040710797703060075,-0.0018313131257445825
2001-01-03,0.0506,,,,0.04360583953348085,0.011952517659684192,0.08546351704181765,,0.005952684543463205,-0.030530592670547696,0.04343325719902458,0.16101669849379752,-0.04600879810018477,-0.021032381569631386,0.07889999412757231,0.07889893719994445
2001-01-05,-0.0266,,,,-0.02512434745279002,-0.011228575377994598,-0.03283341732890632,,-0.020758439094405556,0.021500243860081536,-0.02885614107749912,-0.060523586783256644,0.006654529145095456,-0.009921012111009597,-0.02691075513255403,-0.03297899577903529
2001-03-09,-0.025,-0.027577489595146942,,,-0.02005518149752228,-0.001965313586659523,-0.024463667732606553,,-0.00836606493608072,-0.004674324495422932,-0.02110368967237375,-0.06540458075381383,0.006142178446459701,-0.01747735008717255,-0.008668650513906195,-0.010078836579864858
2001-03-12,-0.0433,-0.0867052937358358,,,-0.04589965677384711,-0.01312694850049223,-0.02812131558685549,,-0.039964313817752894,-0.033166937326097545,-0.05472680233935179,-0.05340720423096457,-0.030904365683369406,0.01143534118395606,-0.05001730214720812,-0.0370913255952775
2001-03-14,-0.0259,-0.019076606369187066,,,-0.0438872771804798,-0.009432907221158526,-0.03937400236588384,,-0.02565331179286201,-0.015053523750934716,-0.021022864517221795,-0.024462545187060036,-0.024535678127698968,-0.03440497806040588,-0.01913866692491384,-0.021623770643621643
2001-03-27,0.0255,0.030766405417415488,,,0.029396485575120757,-0.0002683260524763975,0.04345497641158036,,0.02506234924645412,0.005496502122038338,0.01618986712114512,0.03213643338075234,0.02247151832784633,0.036776732342213014,0.02971394132595573,0.021857922979459987
2001-04-03,-0.0344,-0.0546327561175286,,,-0.030379251323599865,-0.010624059667739827,-0.04862658046021606,,-0.020418597755401335,-0.027547188993519822,-0.04166686550268406,-0.06694225059082559,-0.01845014997003558,-0.004778817547094971,-0.022272589074757265,-0.03371640488818528
2001-04-05,0.0439,0.07975014752314435,,,0.037432651689770946,0.015719396149411313,0.03529445879671522,,0.032917313757514055,0.02615690746735444,0.05822247964899163,0.10564265668106199,0.01030890107307747,-0.00669633680334325,0.024943219763668534,0.02236151487153215
2001-04-10,0.0274,0.05319870165867102,,,0.025607227469131466,0.0038657505414119164,0.048773869966494576,,0.04372886499549122,0.01721877343335576,0.029444771887589427,0.0670651768212629,-0.0012177486963950157,0.020806738941778535,0.019687561018024713,0.010101262565861635
2001-04-18,0.0394,0.07795380453303724,,,0.03808239064999275,0.012590883864952662,0.02542193956400096,,0.04166647062878659,-0.005238946670284017,0.04298387727598385,0.09094403693887032,-0.00960482524019124,-0.020807646040239658,0.039985721135363805,0.06138295592677068
2001-05-16,0.0288,0.032887375232561133,,,0.016296718468398863,0.002329552512275068,0.02020968090692854,,0.05206104387096966,0.008337817610733156,0.03228945308837572,0.04064191699579944,0.030495326339146756,0.021472717325898172,0.02762441025795548,0.012217383642926904
2001-09-17,-0.0488,-0.07387374996782015,,,-0.044097987091906266,-0.03872347216853678,-0.009090152410815122,-0.0916407889215275,-0.07396625606917284,-0.02043592026528418,-0.09262774455676082,-0.06381038756781321,-0.0007865951112531189,-0.008964175035416244,-0.08356047833511793,-0.09295653539429671
2001-09-20,-0.0306,0.0027972367945285903,,,-0.03609328185422911,-0.02284990369638107,-0.011940330043568204,-0.06448524642562348,-0.0379686862942481,-0.028141675671112365,-0.05721743164193216,-0.043566236454616436,-0.020162057924391075,0.012739034794229775,-0.03820763082245293,-0.034451021963528006
2001-09-24,0.039,0.0028986703542175363,,,0.04839913632862869,0.016879797577002975,0.03540932025591359,0.0994596424804215,0.047592101534433384,-0.02631594241610269,0.06688202688822775,0.05616156051296217,0.01361109806515004,0.0034328648104444692,0.030965093399996757,0.05510686328784953
2002-01-29,-0.0286,-0.01772158503357324,,,-0.0424996768582,-0.006775744274014506,-0.026107648479709367,-0.02301218266674132,-0.012981352790321088,-0.027290140554291797,-0.038066401661139615,-0.03549065400293805,-0.01235081511221281,-0.012858633682618748,-0.018818896998131773,-0.02104174969216621
2002-05-08,0.0378,0.07735219538781779,,,0.022806813090102462,-0.003485881923708911,0.0399822229722675,0.11724147015421038,0.010729676582826198,0.02093278257540354,0.041465523720302544,0.10366583318605982,0.018204418827519886,0.014231091519790517,0.022298290036651514,0.014766311174658542
2002-06-17,0.0287,0.057635052699507305,,,0.03880798768629479,0.004915713534403565,0.020853946038416726,0.050476037622718906,0.01634978354847272,0.025958409594219134,0.02810370075956503,0.03384830432284058,0.019059195921687033,0.022390671535673423,0.028047523103962524,0.026429056548464835
2002-07-05,0.0366,0.04452034479307798,,,0.03040545695323238,0.004136762878603317,0.022826170914061805,0.08223661114077285,0.025480698800396828,0.0234377211884802,0.04132291832977519,0.0538058580430818,0.013080416523632232,0.011683185283549058,0.03351320734302199,0.03945909857592378
2002-07-10,-0.0334,-0.05999986891050013,,,-0.0320542341512563,-0.012677629309228111,-0.004357454616425116,-0.03078561524561807,-0.029437458335962452,-0.04264490693917633,-0.024400547040080323,-0.02671025388450432,-0.02040828912251258,-0.05651975921937791,-0.046263149371355894,-0.03263299153955801
2002-07-18,-0.0272,-0.04906046096898897,,,-0.03468848188271034,-0.02602799020071178,0.015242066882923178,-0.022517579697158396,-0.014890144232622582,-0.006535944845563524,-0.029117490093770182,-0.021086096877073413,-0.02270500650576912,-0.023494978580050008,-0.04715850922252485,-0.016501698934740516
2002-07-19,-0.0379,-0.022612423868300868,,,-0.020618676134799507,-0.018155987131578066,-0.09919631022375497,-0.028272165021678952,-0.04436811492442427,-0.06140337653889094,-0.030927819359270914,-0.0313315306241857,-0.04646440396522922,-0.05614009446725676,-0.041031836302905855,-0.04865733997062527
2002-07-22,-0.0329,0.002919899220678701,,,-0.029323059239659388,-0.015496696467394155,-0.0732138909974136,-0.02262933444651194,-0.04642927158408616,-0.061215450737914234,-0.03191481146004582,-0.05256097174340091,0.008474866864118358,-0.02442910121750208,-0.008381463330195182,-0.01631419811483248
2002-07-23,-0.0268,-0.03628234211131931,,,-0.05189802658821441,-0.035053301256671054,-0.03982037802756466,-0.05181931478614554,-0.006420985540679047,-0.014434807718311071,-0.022477607135321653,-0.049786189081010734,0.004726406182304466,-0.07784467843332044,-0.01868335612855343,-0.016136286640121456
2002-07-24,0.0575,0.05740200727312428,,,0.053104912771029245,0.00616872210731878,0.006689334551944759,0.0420926514044595,0.05977452647446313,0.06616151946820814,0.05365371197168667,0.05164640040627644,0.051228841790333046,0.0891384840896885,0.0648236129320443,0.058769740808705784
2002-07-29,0.0543,0.04574441743454982,,,0.06136375171664077,0.04423067405953596,0.0355698823397248,0.06935711730367156,0.04972852409851325,0.05774610050232054,0.062469725779865426,0.05899943086632087,0.028850914415772033,0.016000058798857353,0.04470415200351274,0.0549065885598905
2002-08-01,-0.0297,-0.03972876310468154,,,-0.021303413595130993,-0.013839892728506387,-0.02446495268764981,-0.05507249128606906,-0.0063230265241973616,-0.05892762307994959,-0.022222552396085726,-0.04399429255113063,-0.009389559290268412,-0.014506995139286771,-0.02790153398480688,-0.03059106052044236
2002-08-05,-0.0343,-0.04974511302276763,,,-0.03318589902960134,-0.01722008833149169,-0.04350558906935231,-0.056518402677909085,-0.03423646555583071,-0.03714276988000009,-0.03301871042807503,-0.043283712352557235,-0.013770126249376458,-0.017517640977163795,-0.04282413415822561,-0.023203421463832585
2002-08-06,0.03,0.07058550310853917,,,0.04118972866260018,0.002539498455259137,0.001977543297838391,0.05962169577471088,0.042328236388871954,0.036102324448744616,0.03414617302749701,0.042121912692471675,0.0009632007498947548,0.04126378451607904,0.024586834868917107,0.029693838675912243
2002-08-08,0.0329,0.04904935193051374,,,0.043028892902872595,0.00024784935366684024,0.03937001948324159,0.03708542637064394,0.020307260296014373,0.042353009806057385,0.028992456952258827,0.036764904756081185,0.02303725236595433,0.018455730412439753,0.0373053111788173,0.01312339849865074
2002-08-14,0.0404,0.0527865829862364,,,0.03556220704923185,0.0072822468607549595,0.05115074053968449,0.06108690234531022,0.012745308028728752,0.03926020052729906,0.021608899314328855,0.06249982590289904,0.03290123417470303,0.030302818862611325,0.02518798908658315,0.054722161985993445
2002-09-03,-0.0417,-0.05408169128464002,,,-0.041912198811682955,-0.0104330814778818,-0.05357146151941461,-0.05000063918184727,-0.029339434149995514,-0.03972071570868052,-0.03476301568407958,-0.04929609949341751,-0.021891192200309773,-0.02744136145317344,-0.04163581716913922,-0.03571398252353375
2002-09-19,-0.0302,-0.05371881726619854,,,-0.039030071003947064,-0.007477145247512973,-0.05413823304647791,-0.02442044970780599,-0.021989435188584983,-0.028375895432362852,-0.01969250647372245,-0.04491031109569521,-0.028855012610787933,-0.02083353680593647,-0.03372506634031669,-0.03498192340115547
2002-09-25,0.0252,0.05066076218510651,,,0.020221234046884362,-0.0025353484913536173,0.027777734269233356,0.06915076003603504,0.024719384747876605,0.02726373053689901,0.019269495335374254,0.0384301129011968,0.008004091121939227,0.029697358414817687,0.02845859451953503,0.01982768113434208
2002-09-27,-0.0324,-0.03250307853099743,,,-0.03007482644515247,-0.007034349366802695,-0.04651205183012008,-0.02371800896482179,-0.02864849327042518,-0.018644845661764053,-0.03806739328278208,-0.02470165206423558,-0.029597421821458525,-0.017075521443749242,-0.03700920077600245,-0.02930285579745895
2002-10-01,0.0401,0.04108113742211805,,,0.041053388426517845,-0.0028154551197018263,0.0505701351346457,0.056552599770368195,0.06218189730769841,0.03166389013449433,0.043544885004982437,0.05409927190466002,0.029812862786549488,0.01606841425304606,0.031127089815401465,0.0277904283626913
2002-10-09,-0.0273,-0.026200804502093833,,,-0.04293951908562421,-0.02369116023797868,-0.011846551505256042,-0.024436428197524895,-0.03872801235626666,-0.019654845779713326,-0.03381647267126264,-0.009409572358974772,-0.012757073926333962,-0.08528556289962774,-0.010404938299267252,-0.036117534911279336
2002-10-10,0.0351,0.042600814799357734,,,0.04952555626887101,0.02426605114397362,0.06699543701794597,0.08015413874546273,0.045700573408585576,0.02347193866149988,0.03444446009184299,0.052676762890562445,0.004472702740006662,0.06763012436800575,0.01246125532931619,0.01779870983616938
2002-10-11,0.0392,0.010752754703229339,,,0.05310747750149858,0.02203853032821934,0.05023172699976075,0.08990416299899917,0.04025338159618519,0.01672211388206346,0.046187004859019165,0.06316653208080769,0.011380772997908073,0.013529676575054106,0.011923194851251484,0.048320191250780686
2002-10-15,0.0473,0.020407992078214532,,,0.06661442311073973,0.019516642577795285,0.06110703480381585,0.09918441358969687,0.052602201155824924,0.030178121305135086,0.048528667145859794,0.0631743162453513,0.008662846791613,0.0030397033479536706,0.017777870550738983,0.0496512506694049
2002-11-27,0.0282,0.0365990279649997,,,0.03262399874821087,0.007832126892246993,0.017874252028568405,0.061383529168054896,0.03328274697592715,0.01790674928265701,0.02661651320434344,0.040532340395393884,0.014119781491051198,0.005920580624751759,0.019061583577712593,0.04156447568750754
2003-01-02,0.0332,0.03323213593924157,,,0.03357294328747762,0.0,0.059286745718993394,0.06632110272297953,0.02621028965267236,0.0210477973155343,0.02574057843197397,0.05405421652567344,0.0190571935581636,0.02349868993081805,0.027118958725383058,0.03764614150761414
2003-01-24,-0.0292,-0.0328781181151121,,,-0.02983358605600117,-0.009135348836669888,-0.041890278613815224,-0.041364168580328764,-0.022222074371704537,-0.017512123227810705,-0.030799493171126402,-0.039267101314951924,-0.022032768226443622,-0.02566709686753721,-0.021924686002849247,-0.027921373849189135
2003-03-10,-0.0257,-0.01128777193735997,,,-0.032559868118086754,-0.014630742437251931,-0.05030322353414762,-0.019202630652832786,-0.019208835655847967,-0.010177079213902207,-0.025491307844090705,-0.020714556888249636,-0.01655669367238699,-0.023398681606890404,-0.016923483885581514,-0.023578238654826333
2003-03-13,0.0345,0.04123280596246959,,,0.036720832900457356,0.015479696112986163,0.035894165117436705,0.07237427581971767,0.04463799854705797,0.004128826164702115,0.029088461638950402,0.053546154799263945,0.022050791493676503,0.017684149676860494,0.014229009822958494,0.05311018149645541
2003-03-17,0.0356,0.03307510007273118,,,0.03693158773922289,0.01992414326573888,0.03388846280366975,0.05975998040656383,0.03366459109474995,0.012844170835689894,0.02834663416671024,0.04585949058172223,0.02863331826527027,0.02233356875579795,0.028290892203143292,0.04807302973878547
2003-03-24,-0.0351,-0.02876285894884656,,,-0.03364401975078124,-0.024362598084719855,-0.04636856092268116,-0.0541297623910828,-0.03916557604138893,-0.014745624722971695,-0.03547107140397532,-0.04056665349024813,-0.02667990885016691,-0.02454628091255573,-0.028163660876466157,-0.04571683093577383
2003-04-02,0.0264,0.027794395607932287,,,0.02415091478300102,0.010647816393170473,0.028340138641246515,0.06655352431882222,0.02045203687657393,-0.002198633984802356,0.022472147749200033,0.042847183659291854,0.02107000918206481,0.0005403343626091406,0.0147658380250284,0.026087114788692523
2007-02-27,-0.0345,-0.042592752998050876,-0.032456406561933826,-0.03307169066607174,-0.0374902178959835,-0.032419332847997695,-0.03752392986237729,-0.03530687109020603,-0.04051643007808203,-0.03983040887764955,-0.02995365142104267,-0.03846159863603671,-0.02275296962525819,-0.03637291490441685,-0.030408278360530838,-0.034421611938671326
2007-08-03,-0.0264,-0.008710348156207859,-0.01808775701951426,-0.0626165851264856,-0.03456059411811496,-0.036801802982629805,-0.030437054009461284,-0.02973575713598786,-0.03345934887144775,-0.032626374911555844,-0.020515674590621757,-0.019342511924280603,-0.0018727746591135075,-0.033859427537539344,-0.01376271454139355,-0.030650706936417804
2007-08-09,-0.0291,-0.012037628371805331,-0.03223831915621922,0.005954612919436997,-0.03534472338109729,-0.001742894621022062,-0.023773499829769063,-0.0072137420213223,-0.025149516556211116,-0.02869467143608284,-0.02671688013041551,-0.022900853932263487,-0.01801786541526551,-0.018056194203769582,-0.023495496281924266,-0.028207257681501452
2007-09-18,0.0292,0.01954447788607072,0.023645876199517524,0.06874997202966204,0.04394149315087659,0.03110221056567042,0.023370446554228597,0.02962858090692233,0.046629327350091954,0.0302823763088087,0.03239864905039558,0.01972151303112457,0.019471129010500965,0.023156392020224015,0.017877766613458634,0.03898972862705419
2007-10-19,-0.0256,-0.021234595526620326,-0.02907226025359977,-0.00919329031687166,-0.03014600656858557,-0.03228323846276249,-0.012955826850512553,-0.029343129695398762,-0.02180559368506385,-0.04737503482953376,-0.02777780478237346,-0.02373258868811301,-0.010349600004728399,-0.02214569485101936,-0.01206898226408637,-0.02228289634314795
2007-11-01,-0.0261,-0.015240737891595857,-0.016485541605922083,-0.04691223015845325,-0.041160616736308,-0.03569113788044709,-0.03215818799303638,-0.016550552108391625,-0.034655625431683657,-0.02933503026555906,-0.017015971055747592,-0.010915459033024044,-0.019711390151883057,-0.020494612074577256,-0.013885303297302976,-0.025374868463062916
2007-11-07,-0.0286,-0.02242448093001559,-0.022330964224597127,-0.03807605487208654,-0.04263252766983505,-0.03377496106150779,-0.03798288190894705,-0.02676771553782642,-0.028002220842117453,-0.04115778937919956,-0.024090249830556965,-0.02689299427115266,-0.010969754793271558,-0.022866227578595355,-0.022765527496989346,-0.02054566318236728
2007-11-13,0.0296,0.007064575659332162,0.021943822656776524,0.04131821755249043,0.04438733164463993,0.03584631733209731,0.02242159772705188,0.022711896693476508,0.026585834243038287,0.0352859839285502,0.0254548398588037,0.034051265795453034,0.015053780529942218,0.008495284697292993,0.013143008882435137,0.027679657307247973
2007-11-28,0.0289,0.02913803191694364,0.03050518334248542,0.06085818624629824,0.048240594547611204,0.046844204908977005,0.03582962124275135,0.042542234309159044,0.047435437933618596,0.024752433592250433,0.02426904114349182,0.0293888191411229,0.015761732557456387,0.017377122329281125,0.02375570306768382,0.03885505835061087
2007-12-11,-0.0252,-0.021302025756996246,-0.033390520902939924,-0.08770153735506414,-0.050271786736404644,-0.057224306905098055,-0.04055815427638909,-0.019757021955422505,-0.04148539752640623,-0.02469109385026058,-0.03186017540583719,-0.01553824596201936,-0.010850800787195913,-0.023208920062053662,-0.015480629345248853,-0.03207336417713158
2008-01-17,-0.0286,-0.0014572752109003329,-0.03607107855735214,0.012253111344529222,-0.04330012822954776,-0.01211615407796518,-0.025442488885774828,-0.01851841226920281,-0.04942091601609455,-0.03778880386332839,-0.026610647762719597,-0.008852963780642487,-0.0072070793463456795,-0.03857117630915252,-0.019235874134553077,-0.016578051420954143
2008-02-05,-0.0317,-0.026506748746354503,-0.02430539016151123,-0.027640750100095368,-0.0418537376796011,-0.03166314574213014,-0.04583034043773404,-0.04360140915320532,-0.0287983853016055,-0.041316720789881134,-0.025374260784904346,-0.02504331390770198,-0.013553024980039408,-0.03013253305043362,-0.01824599313265418,-0.028086301129384816
2008-02-29,-0.027,-0.012562995958459555,-0.024114327642226874,-0.0651840900971794,-0.03843939746757152,-0.017464343676654726,-0.03158300063139652,-0.028831329919031035,-0.03220480652101332,-0.033180892700428566,-0.027367646952087266,-0.020344734415489785,-0.018806258314942204,-0.029419240011562486,-0.013830383041807726,-0.02490655351468729
2008-03-11,0.0371,0.025788187116695394,0.02054695469269796,0.08695648589069371,0.06921112745382518,0.07106795175839475,0.02790007241648973,0.03505842316904495,0.06091900994987709,0.05147536233907668,0.033960842829502624,0.03535367642371101,0.021165762983993197,0.01726420096195347,0.00967775119857639,0.027171826581356973
2008-03-18,0.0422,0.030485239540792408,0.02841310404202435,0.089369122975816,0.0738108353486302,0.05104497827080978,0.03150306360937405,0.03995104966487206,0.03504356925580043,0.043659059993648386,0.052646623575867135,0.044851383088383656,0.018276771719222706,0.017668887459982408,0.03133156249485802,0.03947378187155448
2008-04-01,0.0359,0.032858238439863685,0.031826785114862144,0.04479825391625303,0.07029995262354372,0.04915521057091432,0.03508757443043842,0.041767846278483844,0.031865054032663265,0.0187684161338475,0.02272682680269633,0.029017831235004454,0.012204039586915627,0.02582987174132101,0.01604106507798897,0.044922140256232534
2008-06-06,-0.0307,-0.02596130637304106,-0.04495993885676253,-0.05430388319979429,-0.045970103584655586,-0.03964299513216052,-0.02334081557327694,-0.013755203921333559,-0.02944412046257272,-0.019603554147794244,-0.0389508327226491,-0.02715542348391886,-0.024773417463968994,-0.02618299252303602,-0.02422369998444951,-0.042279510623727035
2008-06-26,-0.029,-0.017692238501481605,-0.029656207319021632,-0.04010355123828546,-0.040715562517217085,-0.03575926435764698,-0.02845528015234977,-0.044945718022579406,-0.024650754794387275,-0.007231601010845634,-0.01644006234241613,-0.018987592124381725,-0.030346936367345534,-0.029781861355577144,-0.020215445169909585,-0.023489721553788034
2008-07-16,0.0251,0.0060970201867156515,0.028862682387213123,0.08578083782641732,0.10971714047164327,0.0701848205348361,0.006092693866236898,0.032305915430625776,0.003800599010472805,-0.02573844076561249,0.023020259773040896,0.014545606820819179,0.012639496717456566,-0.019799358503070907,0.007055955866587249,0.04015009631299882
2008-08-05,0.0288,0.01760788877949193,0.026198675654101278,0.022727495846717405,0.04369562690806106,0.04271557828524819,0.02547220652462734,0.02464664693527574,0.011599981312291119,0.007476288901920203,0.027859455795068655,0.018911032519530524,0.017391336687409664,0.00819931499414217,0.032520276678007054,0.04462433559064394
2008-09-04,-0.0296,-0.026144501890451033,-0.033548148585587856,-0.049025225775023884,-0.042281638645285335,-0.031187247724370315,-0.03697625047373887,-0.030802448104627844,-0.03553765055781499,-0.022481252565805354,-0.03431521022512507,-0.035842352636888175,-0.006373982824515734,-0.012564818798620703,-0.021991331210521214,-0.03326943394145354
2008-09-09,-0.0336,-0.012678157425859649,-0.015925080967488237,-0.06926896504374302,-0.05809984258234169,-0.04380683934751828,-0.017961373536168113,-0.03888878899227921,-0.03176322566508882,-0.06916848599963965,-0.02944585701063618,-0.01744715769099603,-0.005186894377706475,-0.03142254472411499,-0.008647488871060371,-0.018957306703470955
2008-09-15,-0.0464,-0.018593544713625842,-0.029806616973344413,-0.04706524827309,-0.08042049132913964,-0.061491094370357935,-0.051215705891674235,-0.03899962713389582,-0.041491693198623336,-0.07659950733294563,-0.04016446227198911,-0.04827566316472387,-0.012006992393907123,-0.034813841160728276,-0.027777757574637962,-0.03365382963886632
2008-09-17,-0.047,-0.05086559047353023,-0.0495673905350934,-0.07424049301424895,-0.07745340155545077,-0.046559663668670814,-0.06074560196824563,-0.03354627735102411,-0.01869892324304867,-0.02095227324206672,-0.03380009613779622,-0.05547667810316559,-0.035763739115812876,-0.048443031582119156,-0.015898282164312327,-0.03953885449189731
